Municipio;Nombre;Comentario;Referencia
tres cantos;La Sarten restaurante;Este restaurante es único. Es un pecado residir o trabajar en Tres Cantos sin haber probado los platos de La Sarten. Es de los restaurantes más caros en TC pero merece cada céntimo.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Si desea probar cosas nuevas, muy elaboradas, con mezcla de sabores y con una buena presentacion, este Rte lo cumple todo.
La unica queja, si cabe, es un precio algo elevado en alguno de sus platos, pero su elaboracion es soberbia.
Sitio donde ir de...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Ya en 2017 señalaba a este restaurante entre los mejores, hoy no tengo ninguna duda de que es el mejor con mucha diferencia. Cocina sobresaliente, atención insuperable y precio muy ajustado. Una suerte tener un restaurante de este nivel al lado de casa.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Excelente sitio para comer platos diferentes. Cocina de fusión maravillosa
Servicio excelente y precios contenidos";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;La comida riquísima con una presentación cuidada. El restaurante es pequeño pero las mesas están debidamente distribuidas. Merece mucho la pena por unos 40 o 50 € por persona. Sin duda volveré;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Comida diferente, para darse un capricho, muy buena fusión conseguida en sus elaboraciones
Local pequeño y muy agradable
Terraza interesante";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Desde que entre hasta que te vas todo de 10! El sitio es chulo, ambiente agradable, buen trato, mejor comida, la calidad de esta es espectacular y también su elaboración... repetimos con frecuencia!;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Tienen buenos platos no es barato pero tienen calidad. Hay variedad par elegir y no son muy lentos atendiendo. Los camareros no son excesivamente simpáticos pero son correctos.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Un sitio realmente de nivel, con una decoración moderna y acogedora, y un servicio al que no se puede poner un pero.

Comida moderna, con mucho aguacate, cilantro, cebolla roja...muy sabrosa. Único pero, las raciones son muy escasas, en los entrantes se entiende pero los...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Es un restaurante de muchísimos nivel. Si estuviese en Madrid sin duda sería de los más demandados. Todos los platos son de altísima calidad y sorprenden. Los postres una pasada. Para repetir muchas veces. El servicio muy bueno. Chicos jóvenes pero muy profesionales;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Fuimos en Navidades y la verdad que nos gustó muchísimo.
Lo recomiendo bastante.
Juegan mucho con los sabores.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or10-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;La carta no cuenta con opciones Vegetarianas. Al preguntar por opciones vegetarianas, el camarero tuvo que ir a preguntar y nos dio la opción de modificar dos platos para quitarles la carne/pescado. Al plantearnos si irnos o quedarnos, salió de la cocina el chef y...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Este restaurante tiene muy buena fama, la comida es muy buena, pero de humildad andan muy faltos. 

Este fin de semana hemos ido a cenar 5 amigas, una de ellas vegetariana y hemos ido creyendo que La Sarten, que está en la guía michelín, tendría...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Restaurante con toques de cocina internacional (Sudamericana, thai, japo) y española. 

Servicio muy atento. Tiempo entre platos correcto. Decoración conseguida y poco ruido.

Tienen menú degustacion entre semana. 

Acaban de entrar en Bib Gourmant creo que merecidamente.

Platos elaborados y cantidades correctas también.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Todo perfecto.ppedimos todo para compartir mi mujer y yo. Bacalao muy bueno, dos tortitas con camarones fuera de carta espectaculares,para mi lo mejor . Tartar de salmón riquísimo, filete de vaca vieja que merece la pena aunque a mí mujer no le gustó porque llevaba...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Gran servicio por parte de TODOS los camareros, platos espectacularmente sabrosos, presentaciones preciosas, buen tamaño de raciones y postres originales y caseros.
Relación calidad-precio : 10/10";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;La verdad que me ha sorprendido, platos con mucho sabor y muy ricos, buena atención y un local muy agradable para compartir una comida con amigos.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Este restaurante ha sido una verdadera sorpresa, no hay ni un solo plato que pueda decir vaya, todo impresionante tanto la materia prima como la elaboración y el servicio, 100% recomendable, repetiré sin duda, la única pega es que me pilla un poco lejos.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Un restaurante muy comodo sin ruidos, con una gastronomía diferente, rica y llamativa. Los platos son una pequeña obra de arte. Precios ajustados a la calidad e innovación. Para repetir.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Aunque el local resulte un poco pequeño, la dificultad para reservar pone de manifiesto el viaje gastronómico que ofrece la sartén. Muy buena fusión de platos locales, con recuerdos de ambas orillas del océano Pacífico. 

Buena presentación

Déjese orientar por el personal.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Pues como era de esperar y como reconocimiento a una carrera excepcional, hoy miércoles 20 de noviembre del 2020 pasará a la historia de la Chef Elena García y de Rodrigo, flamantes ganadores del prestigioso galardón Bib Gourmand otorgado por la Guía Michelín. 
Su cocina...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or20-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Lo visité hace unos años, cuando aún servían sartenes chungas, y una y no más... Además, no se tomaron muy bien mi reseña y cuestionaron mi autenticidad (y es que no hay nada peor que no aceptar errores ni escuchar a tus clientes).

Casualmente pude...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Fuimos recomendados por varias personas, y desde luego es un gran acierto!
El camarero super profesional, pendiente de todo, de que no faltase nada en ningún momento, y el cocinero más profesional si aun cabe...Nos recomendó platos de la carta, le hicimos caso, y desde...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;El título es un poco pretencioso, pero realmente quería llamaros la atención sobre este magnífico restaurante. Aunque conviene matizar, es casi un deber rendirle homenaje en un pequeño artículo para animaros a probarlo. Para juzgar un restaurante en su totalidad habría que tener en cuenta...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Tenemos 2 restaurantes favoritos, me cuesta mycho decantarme por uno u otro xq son distintos pero a este vamos mas.
Somos clientes desde qye abrio y no nos cansamis, can variando la carta pero manteniendo platos estrellas, los mejores sus croquetas,la tempura, los huevos san...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Una vez más, nos reunimos en La Sartén para celebrar la visita de familiares que viven en México. Aprovechando el buen tiempo, nos quedamos en su grata terraza y allí degustamos sus ricas especialidades, regadas con un estupendo Albariño recomendado por Rodrigo,extraordinario anfitrión. Desde sus...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Decoración con gusto y acogedora,servicio rápido y atento,y la comida muy buena y diferente de lo habitual,pudiendo en varios platos pedir medias raciones para probar así más cosas.Nosotros hemos comido croquetas de rabo de toro, cochinillo deshuesado,gyozas rellenas de costillas a baja temperatura, secreto ibérico...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Todo impresionante, da igual lo que pidas porque está todo espectacular. Buenísima presentación de los platos y la atención del personal impecable, super atentos y amables, absolutamente recomendable. El local muy bien ambientado, no es muy grande pero es muy acogedor. Resumen, comida y atención...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"En una sola palabra : ESPECTACULAR.
Los platos muy atrevidos. Las combinaciones de sabores son exquisitas. La atención inmejorable
La relación calidad/precio adecuada
Volveré";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Tiene una carta sorprendente, tratándose de un pueblo, los alimentos que te ofrecen están muy bien elaborados y presentados, lo que hace que tengan atascos importantes en la cocina, ve sin prisas, aunque compensa la espera con la calidad de los platos, camarero muy amable...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Estuve cenando el pasado sabado con mi marido, y nos gusto mucho. A destacar el steak tartar, y el tartar de salmon. Las gyozas distintas de las habituales en cualquier asiatico, pero algo elevadas de precio.
Atencion excelente del servicio, que te explican como disfrutar...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or30-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"La comida buenísima y el camarero que nos ha atendido encantador.
La carta muy original, hemos probado seis platos y a cada cual mejor";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Se trata de la primera vez que visitábamos La Sartén para cenar.

Salimos encantados.

COSAS POSITIVAS:

- El servicio (con explicaciones detalladas de cada plato, rápido, servicial y treméndamente eficiente)

- El producto. Gran creatividad de las elaboraciones, respetando siempre la esencia y el protagonismo...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Cada plato un descubrimiento... Verduras con humo de madera... Lubina con mayonesa...hay que probarlo.. Cada bocado un viaje a Perú...Thailandia..España.. Y la tarta de Queso la mejor que he probado ...caliente...no hay nada igual...deseando volver...y descubrir mas platos y sensaciones..;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Sorprende este magnífico restaurante de Tres Cantos con su carta de fusión y platos absolutamente elaborados y bien presentados. Si estuviera en Madrid sería una referencia gastronómica de altísimo nivel. Encima, el personal no puede ser más amable !!! Para nosotros no hay duda: el...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Espectacular... platos riquisimos, muy elaborados, realmente sorprendente... digno de recibir alguna estrella Michelin... excelente atención. Enhorabuena.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Jueves Santo, 14:00 horas restaurante vacío y con poca intención de llenarse, aún así nos ofrecieron la pequeña mesa de dos personas. Si, éramos dos, pero la mesa tan pequeña... quisimos coger una silla para colocar los bolsos al lado y al menos tener un...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Cocina moderna de calidad. Servicio muy atento y agradable. Carta no muy extensa pero cuidada. Repetiremos seguro.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Excelente menú de degustación, variado, productos de excelente calidad, muy bien presentado, donde se aprecia el cuidado y esmero con que esta hecho. Decoración muy atractiva, pensada para hacerte pasar un buen rato. Volveremos.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Comida diferente, con toques asiáticos y de fusión, bien preparada y presentada. El local es muy pequeñito, conviene reservar, y la atención es bastante buena. De todo lo que he probado, lo que más me ha gustado han sido las gyozas, deliciosas!!! El falso cazón...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"El menú degustación es sencillamente espectacular.
Recomendable sin lugar a dudas. 
No pasará mucho tiempo sin que repitamos.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or40-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Positiva y sorprendente renovación, platos muy originales y buena oferta de vinos. Quizá un poquito más de cantidad.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Fuimos con amigos que ya habían ido 3 veces- Tenían razón, es comida imaginativa, de calidad, muy bien condimentada y a buen precio. Croquetas, verdinas y steak tartare excelentes. Muy recomendable.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Desde la decoración , pasando por la carta y terminando con la atención y amabilidad de los camareros todo una muy buena opción para disfrutar de una entrañable velada.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Ambiente y decoración muy agradable, que invita a una sobremesa larga.
Servicio atento y amable, por ponerle una pega un poco lento.
La comida es lo mejor, aunque la carta es un poco corta, la verdad es que todo es muy apetecible. Pedimos unas croquetas...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Era la primera vez que íbamos y salimos todas encantadas, sin duda un sitio recomendable 100%. Nos han ganado como clientas :);https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"El entorno de contrastes que te cobijan suavemente, con un detalle en cada sitio en el que se posaba mi mirada, sorprendente y acogedor.

Los platos impecables, sabores logrados, sorprendentes en matices. El arroz con carabineros un broche perfecto, la crema de boletus una entrada...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Es un lugar fantástico para comer algo diferente. 
Para que os hagáis una idea, nada más entrar te ponen una tapa de papas arrugas, pero con el toque de la sartén y una tapa de aceitunas riquísimas y el pan, buenísimo de aceitunas y semillas....Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Lo primero que descataría es lo positivo: la comida estaba rica, ponen un apetitivo y un chupito de cortesía que es muy de agradecer. El pan muy bueno y el postre también.

El servicio es lentísimo. Hay muchos camareros muy amables, pero la cocina no...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Estuvimos sus amigos en una cena, compartimos los platos y en cada paso el camarero, un servicio excelente, te explicaba lo que llevaba y como estaba elaborado, todos excelentes, salimos todos contentos repetiremos sin dudar.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Carta de productos sabrosos, presentados de buena forma. Fusión de cocina peruana y española. Postres caseros. Muy por encima de la media de Tres Cantos, aunque también en precios. Personal amable.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or50-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"¡La sarte de huevos con pollo y pimientos, las croquetas de morcilla y los tigres están exquisitos!
Totalmente recomendable.
Si vais dos personas quiza sale un poco mas caro, ¡pero probad!";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or180-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Local muy bonito pero la calidad de la comida no es muy buena
El pulpo duro la patata cocida cruda, las tostas no son muy allá 
Gran decepciónMás";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or180-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Muy buen local para degustar tanto sus entrantes como platos principales. Las raciones son adecuadas, los precios también a la altura de su cantidad y calidad, el servicio de primera. A recomendar cualquiera de sus sartenes y los mejillones, que ofrecen en una gran variedad....Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or180-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;Restaurante con una terraza interesante. De raciones se come bastante bien, por mi parte destaco los tigres y las croquetas. Por otra parte, señalo que sus especialidades son las sartenes, las tienen bastante variadas con un nexo común, las patatas y los huevos fritos. Hoy...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or180-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"- La sartén: Bastante escasa (llena hasta la mitad), aceitosa, algo avinagrada y sin sal. No la                   volvería a pedir.  
- Las tostas: buenas.
- Tiempo de espera: Entre 15 y 20 minutos para cada plato. 
- Relación calidad precio: 4 

Un restaurante que se...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or180-La_sarten_restaurante-Tres_Cantos.html
tres cantos;La Sarten restaurante;"Estuvimos un grupo de amigas, y el servicio y la comida fue muy correcto. 
La variedad de huevos rotos (sartenes) me sorprendió.
Y la cantidad muy respetable.
Me gusto, repetiré.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4877525-Reviews-or180-La_sarten_restaurante-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Creo que no es necesario hacer énfasis en sus mundialmente conocido manolitos, sin embargo es una lástima que esto se quede ahi.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Es la segunda vez que voy, y me ha ocurrido de nuevo... No he visto cosa igual. Las personas que atienden son extremadamente maleducadas y desagradables (sobre todo una mujer rubia de pelo corto). Yo he intentado seguir todas las medidas de seguridad, y entiendo...que te digan algo si ellas consideran que no guardas la distancia o que tienes que esperar a que limpien antes de sentarte, pero las formas han sido lamentables, gritando y con una falta de respeto... 
De verdad que es una pena, porque las cosas están muy buenas, pero no volveré más.Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Fuimos a las 20:00 a pedir un café para llevar (cerraba 20:30) y nos dijeron que ya estaba limpia la cafetera, no servían café, le pedí unos monolitos para llevar y me dijo que solo pago con tarjeta ya que habían hecho ya la Caja....Esto fue en tres cantos, sector literatosMás;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los manolitos están muy buenos, se nota el sabor artesanal y la cafetería es bastante agradable. Buen precio, no es desorbitado, aun siendo un producto de moda.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Creo que es excesivo el precio de los Manolitos para su ¿indudable? calidad, y apetecicle que sus empleados derrochen un poco más de simpatía.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Croissants manolitos impresionantes... Para cualquier desayuno o celebración..
 El dulce perfecto sin duda alguna";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los famosos manolitos, únicos e inimitables, totalmente justificado su éxito, el otro día compramos una tarta para un cumple la San Marcos y estaba muy buena y los precios aceptables.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Hemos ido a tomar un café y pedimos algo dulce para acompañar. 4 monolitos y 2 palmeritas de azúcar. El café rico, pero los dulces... vaya decepción. Los manolitos pringosos, desinflados y enanos...y las palmeras era una masa chiclosa. Muy mal esta vez. Quería llevarme...algo a casa, pero visto lo visto... mejor me quedo así.Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Pésima la atención el camarero le explicaba a una pareja la distribución de una vivienda y no me atendió hasta que una compañera se lo comento además por un cortado me cobró 1,40 cuando el precio es 1,30
Lamentable la verdad";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Buenísimos como siempre; son una bomba de relojería pero la verdad es que nunca defraudan. Aunque existen ahora las franquicias de Manolo Bakes yo prefiero ir a esta que junto la de Colmenar Viejo son las tradicionales.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Creo que no es necesario hacer énfasis en sus mundialmente conocido manolitos, sin embargo es una lástima que esto se quede ahi.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Es la segunda vez que voy, y me ha ocurrido de nuevo... No he visto cosa igual. Las personas que atienden son extremadamente maleducadas y desagradables (sobre todo una mujer rubia de pelo corto). Yo he intentado seguir todas las medidas de seguridad, y entiendo...que te digan algo si ellas consideran que no guardas la distancia o que tienes que esperar a que limpien antes de sentarte, pero las formas han sido lamentables, gritando y con una falta de respeto... 
De verdad que es una pena, porque las cosas están muy buenas, pero no volveré más.Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Fuimos a las 20:00 a pedir un café para llevar (cerraba 20:30) y nos dijeron que ya estaba limpia la cafetera, no servían café, le pedí unos monolitos para llevar y me dijo que solo pago con tarjeta ya que habían hecho ya la Caja....Esto fue en tres cantos, sector literatosMás;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los manolitos están muy buenos, se nota el sabor artesanal y la cafetería es bastante agradable. Buen precio, no es desorbitado, aun siendo un producto de moda.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Creo que es excesivo el precio de los Manolitos para su ¿indudable? calidad, y apetecicle que sus empleados derrochen un poco más de simpatía.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Croissants manolitos impresionantes... Para cualquier desayuno o celebración..
 El dulce perfecto sin duda alguna";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los famosos manolitos, únicos e inimitables, totalmente justificado su éxito, el otro día compramos una tarta para un cumple la San Marcos y estaba muy buena y los precios aceptables.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Hemos ido a tomar un café y pedimos algo dulce para acompañar. 4 monolitos y 2 palmeritas de azúcar. El café rico, pero los dulces... vaya decepción. Los manolitos pringosos, desinflados y enanos...y las palmeras era una masa chiclosa. Muy mal esta vez. Quería llevarme...algo a casa, pero visto lo visto... mejor me quedo así.Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Pésima la atención el camarero le explicaba a una pareja la distribución de una vivienda y no me atendió hasta que una compañera se lo comento además por un cortado me cobró 1,40 cuando el precio es 1,30
Lamentable la verdad";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Buenísimos como siempre; son una bomba de relojería pero la verdad es que nunca defraudan. Aunque existen ahora las franquicias de Manolo Bakes yo prefiero ir a esta que junto la de Colmenar Viejo son las tradicionales.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los manolitos ... un capricho hecho coissant. No son iguales que los que inundan las franquicias de Manolo Bakes, aunque si muy parecidos. Estos, junto con alguna otra pastelería en Colmenar, son los originales. Y se nota.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Fuimos a los monolitos de la avenida de Viñuelas ,gran variedad de dulces ,pero le falta disponer de leche de soja y miel .
Esta bien para desayunar o merendar.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
